N,exp(-2N),Holevo_Cinf,Dolinar_C1,Kennedy_beta0,Kennedy_optML,p_beta0,beta_star,p_star,eta,lambd
1e-06,0.999998000002,2.1374242957285254e-05,2.8853862346078785e-06,1.4111581798925688e-09,1.927732725504061e-06,0.5001163287279994,-0.28735268588490825,0.49721229433959174,0.7,0.001
0.00020101990199019904,0.9995980410031919,0.0027580846848534847,0.0005798653954662836,4.498282798258771e-05,0.000387828982017252,0.5184622110779606,-0.2672558598619127,0.4914965408917406,0.7,0.001
0.0004010398039803981,0.9991982419719047,0.005101967694627668,0.001156537716977879,0.0001493898269575699,0.0007731473511583403,0.530787151943685,-0.27523720241786664,0.4881047870789554,0.7,0.001
0.0006010597059705971,0.9987986028441574,0.00729448272781617,0.0017329024984524821,0.0002895003537405367,0.0011578996870080516,0.5398840394865068,-0.28180774216750787,0.48557308716389475,0.7,0.001
0.0008010796079607962,0.9983991235559952,0.009388371773453072,0.0023089598875107864,0.0004536908650899941,0.0015420989028077786,0.5469856253274137,-0.28762427602615065,0.48349539597596863,0.7,0.001
0.0010010995099509951,0.9979998040434888,0.01140873401926632,0.002884710031712201,0.0006353132794934858,0.0019257571131952173,0.5527421903564979,-0.29294333837973374,0.48171181420311,0.7,0.001
0.001201119411941194,0.9976006442427342,0.013370369779978093,0.0034601530785542955,0.0008301790842819914,0.0023088857104132388,0.5575369700116545,-0.2978977745639107,0.48013927432122266,0.7,0.001
0.0014011393139313933,0.9972016440898531,0.015283067029356617,0.004035289175472134,0.0010354666107325917,0.0026914954309109063,0.5616137833469341,-0.30256738269859934,0.4787278283643987,0.7,0.001
0.0016011592159215922,0.9968028035209929,0.0171537874398034,0.004610118469839497,0.0012491787448666372,0.003073596413822599,0.5651367446308005,-0.30700481016604114,0.4774445712651238,0.7,0.001
0.0018011791179117912,0.9964041224723263,0.018987739522759343,0.005184641108968324,0.001469847139175716,0.003455198252538136,0.5682212173809266,-0.31124712942583893,0.4762664173698858,0.7,0.001
0.0020011990199019906,0.9960056008800517,0.020788968447219242,0.005758857240108828,0.0016963590123313735,0.0038363100403683847,0.5709511435601247,-0.3153217294842112,0.475176406249089,0.7,0.001
0.0022012189218921898,0.995607238680393,0.022560707520599955,0.0063327670104493805,0.0019278499446945228,0.004216940411136114,0.5733893457383252,-0.31924960570007777,0.4741616307708962,0.7,0.001
0.0024012388238823885,0.9952090358095994,0.02430560083058287,0.0069063705671168485,0.002163634489930566,0.004597097575387163,0.5755839551051868,-0.32304732684315507,0.4732119922367521,0.7,0.001
0.0026012587258725877,0.994810992203946,0.026025851193178413,0.007479668057176259,0.0024031595781317007,0.004976789352803171,0.5775725851851621,-0.3267282852889793,0.47231940874443906,0.7,0.001
0.002801278627862787,0.9944131077997328,0.027723322337871153,0.00805265962763091,0.002645972241625688,0.005356023201307847,0.5793851339407559,-0.3303035157077714,0.47147729225619667,0.7,0.001
0.0030012985298529856,0.994015382533286,0.02939961176950177,0.008625345425422593,0.0028916966642751132,0.005734806243282528,0.5810457193555127,-0.33378226193387084,0.47068018779673876,0.7,0.001
0.0032013184318431848,0.9936178163409566,0.03105610412953555,0.009197725597431483,0.003140017485527301,0.006113145289245475,0.5825740497127123,-0.33717237565687586,0.4699235184229135,0.7,0.001
0.003401338333833384,0.9932204091591216,0.032694011176204615,0.009769800290475916,0.0033906674113751145,0.006491046859298785,0.5839864146807283,-0.34048060608297115,0.4692033998303739,0.7,0.001
